project,metrics
bb85da3aa563b747151e,"{""total_attempts"": 4, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 37.49, ""avg_build_time_sec"": 2.5, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 4}}"
bba5c2ba3000010ca049d6f96f5d2f27,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 52.62, ""avg_build_time_sec"": 9.7, ""avg_run_time_sec"": 1.98, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
bbfa863f3fe4bb2163d94394d7b60899,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 4.67, ""avg_build_time_sec"": 2.94, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
bbfc1f0b9d003bf08b26,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 160.01, ""avg_build_time_sec"": 3.83, ""avg_run_time_sec"": 1.98, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 10}}"
bca0daa0c3ca0ddb2c70,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 6.73, ""avg_build_time_sec"": 3.12, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
bcc376fb336b73f24b29,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 22.29, ""avg_build_time_sec"": 2.99, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
bd0940f7988774e2822d,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
bd2d6c2271e42ed97b97,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 18.48, ""avg_build_time_sec"": 2.87, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
bd57b54a5c6903e4a6a2,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
be6123c7ee3b366e333a,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
be7e84c9d61c4869e981,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 6.19, ""avg_build_time_sec"": 3.29, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
bf576ee091e75071bc66,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 20.01, ""avg_build_time_sec"": 2.92, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
bfb45408d43986eefdf83b59bc9e8629,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
c063bddb9b8d17a037695d748db4f592,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 10.42, ""avg_build_time_sec"": 3.29, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
c078cabc0a48f2570028bff397a9e154,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 12.1, ""avg_build_time_sec"": 2.8, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
c0fdb29ddf0d338bcbd021b68f5bea51,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 19.09, ""avg_build_time_sec"": 2.92, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
c12be33cdcd9a86f20a2,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
c18130768ac0ef0345947c5aa0827b65,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 18.69, ""avg_build_time_sec"": 3.03, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
c18bfe4fd96008ffa0aef25001a2e88f,"{""total_attempts"": 1, ""success_attempt"": 1, ""attempts_to_success"": 1, ""total_time_sec"": 15.39, ""avg_build_time_sec"": 8.41, ""avg_run_time_sec"": 1.67, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
c1adfdb0f526465c99409cc143dea97b,"{""total_attempts"": 3, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 66.56, ""avg_build_time_sec"": 6.74, ""avg_run_time_sec"": 1.68, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 3}}"
c211c1af232974f00564,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 11.84, ""avg_build_time_sec"": 2.79, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
c26b2dd5c2bdeaf6d7479a68bd7023bb,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 21.71, ""avg_build_time_sec"": 2.94, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
c28329f12711a914c7a8cbe6eeb947c0,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 11.08, ""avg_build_time_sec"": 2.66, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
c2d24fe340a7f3cf76d2,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
c2dfe5772ba3cd16c1be17ba42b7db66,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 54.34, ""avg_build_time_sec"": 8.89, ""avg_run_time_sec"": 1.7, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
c362f0ad488e3b289394,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 26.64, ""avg_build_time_sec"": 14.09, ""avg_run_time_sec"": 1.75, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
c3a540563e0774489ceafb3156b318a2,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 6.88, ""avg_build_time_sec"": 3.48, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
c3c474a04d7c0cd8ddeb,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
c47824c116e6a61a56d9,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 205.87, ""avg_build_time_sec"": 4.78, ""avg_run_time_sec"": 1.59, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
c4806c504e46e8cdb00a,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 6.23, ""avg_build_time_sec"": 3.75, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
c577716bd2f15b9ca330b15443e8bfbe,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 25.39, ""avg_build_time_sec"": 2.8, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
c591cab03c66780b18d5,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
c5afa16b07747b113808,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
c5ead2b72b2be03eb0ca,"{""total_attempts"": 1, ""success_attempt"": 1, ""attempts_to_success"": 1, ""total_time_sec"": 16.19, ""avg_build_time_sec"": 9.05, ""avg_run_time_sec"": 1.78, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
c613bd0fad5de00bab2e,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
c648d753e7d0176ff172,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 9.32, ""avg_build_time_sec"": 3.75, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
c6936d219db8e6635d25,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 188.3, ""avg_build_time_sec"": 3.89, ""avg_run_time_sec"": 1.45, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
c6b3e4d47d933b057aab32c9c29c4221,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 41.29, ""avg_build_time_sec"": 8.7, ""avg_run_time_sec"": 1.5, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
c781881856b30cacef36,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 4.57, ""avg_build_time_sec"": 2.97, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
c7a2333c227e24226808,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 191.38, ""avg_build_time_sec"": 5.38, ""avg_run_time_sec"": 1.57, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
c7dd1262bd81a32663f0,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 5.99, ""avg_build_time_sec"": 2.93, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
c7e9a91256c9c5db1676aa3c240531cf,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 21.78, ""avg_build_time_sec"": 3.06, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
c7ec9a30052127c7a1ad169eeb83f159,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 14.8, ""avg_build_time_sec"": 2.85, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
c80e24454ee353d3c123,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 15.07, ""avg_build_time_sec"": 2.81, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
c87011a445135417c114960bbc187618,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
c87cc706625b8a54e604fb1024106556,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
c8a451502958fa367d84bf038081ee4b,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
c8eb9d0938584a277f90,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 173.83, ""avg_build_time_sec"": 3.77, ""avg_run_time_sec"": 1.43, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
c91859ed22e4dda11d36,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
c9248a239bbab0e0d42e,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
c943835a9742f5021eeb,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 22.64, ""avg_build_time_sec"": 2.67, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
c9792757a9fc02d01408bf30855d412f,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 13.22, ""avg_build_time_sec"": 3.1, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
c97fe158082000ae06ad624527433de6,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 5.1, ""avg_build_time_sec"": 2.98, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
c9f42c81c53b276b6560,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 4.87, ""avg_build_time_sec"": 3.04, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
ca6ed07e5c8017272701,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 43.88, ""avg_build_time_sec"": 9.89, ""avg_run_time_sec"": 1.54, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
ca92b42f1f796763e5d1f8cd73247a30,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 6.32, ""avg_build_time_sec"": 3.03, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
cad6d3d223fc8d769227,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 14.48, ""avg_build_time_sec"": 2.96, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
cadedd0dd0d4c966462b,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
caeb0a6dc89d9e7ec48d,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 13.37, ""avg_build_time_sec"": 3.27, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
cb0833a03a7d30c6d6e0,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 12.47, ""avg_build_time_sec"": 2.82, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
cb5a28fa8d4db3fc1ba51894663c1aed,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 19.05, ""avg_build_time_sec"": 2.83, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
cb5d8157a8fa5a4a046e,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 137.45, ""avg_build_time_sec"": 2.99, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
cc3c187172ac848bd896ecb2b812dc51,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 19.16, ""avg_build_time_sec"": 2.84, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
cc63e6aa9a88ea6e901f,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 10.29, ""avg_build_time_sec"": 2.78, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
cc704ba2a96e4a319e9e,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 12.39, ""avg_build_time_sec"": 3.02, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
cc8647960afeb2c15a6061d7ab7e594e,"{""total_attempts"": 3, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 18.89, ""avg_build_time_sec"": 2.69, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 3}}"
cd72af254e50e01ae763,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
cf2b4e56fe28835c3ceb,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 153.61, ""avg_build_time_sec"": 1.94, ""avg_run_time_sec"": 1.33, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
cf4b324f8955bc56ce0ff9399d9fdea6,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 9.31, ""avg_build_time_sec"": 3.31, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
cfc9f059459cfefd1f61134b48291436,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 12.56, ""avg_build_time_sec"": 2.9, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
d039e69e97afbf1b863b,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
d03a49767c7c307be5ed,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 19.16, ""avg_build_time_sec"": 2.88, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
d049a307a271052dc740,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
